season_id,season_name,season_year,team_id,team_name,matches_played,wins,draws,losses,total_points,points_per_game,goals_for,goals_against,goal_difference,goals_per_game,goals_conceded_per_game,clean_sheets,clean_sheet_percentage,total_xg,xg_per_game,xg_difference,xg_diff_per_game,total_big_chances_created,big_chances_created_per_game,total_big_chances_missed,big_chances_missed_per_game,total_shots,shots_per_game,total_shots_on_target,shots_on_target_per_game,total_shots_inside_box,shots_inside_box_per_game,total_shots_outside_box,shots_outside_box_per_game,total_corners,corners_per_game,avg_dribbles_success_pct,total_hit_woodwork,total_saves,saves_per_game,total_tackles,tackles_per_game,avg_tackles_won_pct,total_interceptions,interceptions_per_game,total_clearances,clearances_per_game,total_blocked_shots,blocked_shots_per_game,total_ball_recoveries,ball_recoveries_per_game,avg_aerial_duels_pct,avg_ground_duels_pct,avg_duels_won_pct,total_errors_lead_to_goal,total_errors_lead_to_shot,avg_possession_pct,total_accurate_passes,total_passes,pass_accuracy_pct,accurate_passes_per_game,total_passes_per_game,total_accurate_long_balls,accurate_long_balls_per_game,total_accurate_crosses,accurate_crosses_per_game,total_final_third_entries,final_third_entries_per_game,total_touches_in_box_possession,touches_in_box_per_game_possession,total_dispossessed,dispossessed_per_game,total_yellow_cards,yellow_cards_per_game,total_red_cards,total_fouls,fouls_per_game,total_offsides,offsides_per_game,total_free_kicks,free_kicks_per_game,last_5_results,points_last_5,wins_last_5,draws_last_5,losses_last_5,goals_for_last_5,goals_against_last_5,halftime_leading_count,halftime_leading_wins,halftime_leading_win_pct,conceded_first_count,points_after_conceding_first,points_pct_after_conceding_first
17361,Ekstraklasa 18/19,18/19,7918,Piast Gliwice,37,21,9,7,72,1.95,57,33,24,1.54,0.89,16,43.2,0,0.00,57.00,1.54,0,0.00,0,0.00,312,8.43,149,4.03,0,0.00,0,0.00,203,5.49,,0,105,2.84,0,0.00,,0,0.00,0,0.00,0,0.00,0,0.00,,,,0,0,50.0,0,0,,0.0,0.0,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,52,1.41,2,520,14.05,53,1.43,589,15.92,WWWDW,13,4,1,0,7,2,17,11,64.7,21,33,52.4
17361,Ekstraklasa 18/19,18/19,3106,Legia Warszawa,37,20,8,9,68,1.84,55,38,17,1.49,1.03,14,37.8,0,0.00,55.00,1.49,0,0.00,0,0.00,364,9.84,182,4.92,0,0.00,0,0.00,218,5.89,,0,91,2.46,0,0.00,,0,0.00,0,0.00,0,0.00,0,0.00,,,,0,0,53.3,0,0,,0.0,0.0,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,77,2.08,4,549,14.84,73,1.97,653,17.65,LLLDD,2,0,2,3,6,6,11,7,63.6,23,20,29.0
17361,Ekstraklasa 18/19,18/19,7913,KS Lechia Gdańsk,37,19,10,8,67,1.81,54,38,16,1.46,1.03,18,48.6,0,0.00,54.00,1.46,0,0.00,0,0.00,342,9.24,156,4.22,0,0.00,0,0.00,171,4.62,,0,103,2.78,0,0.00,,0,0.00,0,0.00,0,0.00,0,0.00,,,,0,0,47.9,0,0,,0.0,0.0,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,92,2.49,3,557,15.05,62,1.68,547,14.78,WLLLD,4,1,1,3,5,8,18,10,55.6,19,19,33.3
17361,Ekstraklasa 18/19,18/19,7691,Jagiellonia Białystok,37,16,9,12,57,1.54,55,52,3,1.49,1.41,9,24.3,0,0.00,55.00,1.49,0,0.00,0,0.00,334,9.03,165,4.46,0,0.00,0,0.00,169,4.57,,0,106,2.86,0,0.00,,0,0.00,0,0.00,0,0.00,0,0.00,,,,0,0,48.3,0,0,,0.0,0.0,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,76,2.05,3,504,13.62,52,1.41,629,17.00,LWLWL,6,2,0,3,6,8,13,6,46.2,28,37,44.0
17361,Ekstraklasa 18/19,18/19,4901,Cracovia,37,17,6,14,57,1.54,45,43,2,1.22,1.16,12,32.4,0,0.00,45.00,1.22,0,0.00,0,0.00,349,9.43,146,3.95,0,0.00,0,0.00,167,4.51,,0,103,2.78,0,0.00,,0,0.00,0,0.00,0,0.00,0,0.00,,,,0,0,50.7,0,0,,0.0,0.0,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,77,2.08,1,567,15.32,48,1.30,675,18.24,DDWWL,8,2,2,1,6,7,8,4,50.0,25,30,40.0
17361,Ekstraklasa 18/19,18/19,3113,Zagłębie Lubin,37,15,8,14,53,1.43,57,48,9,1.54,1.30,9,24.3,0,0.00,57.00,1.54,0,0.00,0,0.00,301,8.14,162,4.38,0,0.00,0,0.00,184,4.97,,0,98,2.65,0,0.00,,0,0.00,0,0.00,0,0.00,0,0.00,,,,0,0,48.7,0,0,,0.0,0.0,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,88,2.38,4,518,14.00,83,2.24,620,16.76,WDWWW,13,4,1,0,7,6,13,6,46.2,28,34,40.5
17361,Ekstraklasa 18/19,18/19,3117,Pogoń Szczecin,37,14,10,13,52,1.41,57,54,3,1.54,1.46,10,27.0,0,0.00,57.00,1.54,0,0.00,0,0.00,368,9.95,163,4.41,0,0.00,0,0.00,212,5.73,,0,89,2.41,0,0.00,,0,0.00,0,0.00,0,0.00,0,0.00,,,,0,0,52.6,0,0,,0.0,0.0,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,78,2.11,2,540,14.59,73,1.97,608,16.43,DLWLL,4,1,1,3,7,6,17,7,41.2,27,28,34.6
17361,Ekstraklasa 18/19,18/19,3121,Lech Poznań,37,15,7,15,52,1.41,49,48,1,1.32,1.30,10,27.0,0,0.00,49.00,1.32,0,0.00,0,0.00,328,8.86,141,3.81,0,0.00,0,0.00,178,4.81,,0,113,3.05,0,0.00,,0,0.00,0,0.00,0,0.00,0,0.00,,,,0,0,52.7,0,0,,0.0,0.0,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,66,1.78,0,495,13.38,42,1.14,652,17.62,LWLLW,6,2,0,3,4,5,14,10,71.4,27,33,40.7
17361,Ekstraklasa 18/19,18/19,3111,Wisła Kraków,37,14,7,16,49,1.32,67,63,4,1.81,1.70,7,18.9,0,0.00,67.00,1.81,0,0.00,0,0.00,311,8.41,159,4.30,0,0.00,0,0.00,168,4.54,,0,130,3.51,0,0.00,,0,0.00,0,0.00,0,0.00,0,0.00,,,,0,0,53.6,0,0,,0.0,0.0,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,72,1.95,2,502,13.57,53,1.43,592,16.00,DLWDL,5,1,2,2,9,10,13,6,46.2,30,24,26.7
17361,Ekstraklasa 18/19,18/19,5065,MKS Korona Kielce,37,12,11,14,47,1.27,42,54,-12,1.14,1.46,8,21.6,0,0.00,42.00,1.14,0,0.00,0,0.00,389,10.51,178,4.81,0,0.00,0,0.00,198,5.35,,0,91,2.46,0,0.00,,0,0.00,0,0.00,0,0.00,0,0.00,,,,0,0,51.1,0,0,,0.0,0.0,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,95,2.57,2,631,17.05,67,1.81,633,17.11,DDLLD,3,0,3,2,4,8,9,4,44.4,29,34,39.1
17361,Ekstraklasa 18/19,18/19,3110,Górnik Zabrze,37,12,10,15,46,1.24,48,53,-5,1.30,1.43,9,24.3,0,0.00,48.00,1.30,0,0.00,0,0.00,367,9.92,188,5.08,0,0.00,0,0.00,164,4.43,,0,107,2.89,0,0.00,,0,0.00,0,0.00,0,0.00,0,0.00,,,,0,0,47.5,0,0,,0.0,0.0,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,77,2.08,4,567,15.32,102,2.76,583,15.76,DDDDW,7,1,4,0,9,3,12,5,41.7,28,25,29.8
17361,Ekstraklasa 18/19,18/19,3108,Śląsk Wrocław,37,12,8,17,44,1.19,49,45,4,1.32,1.22,10,27.0,0,0.00,49.00,1.32,0,0.00,0,0.00,338,9.14,148,4.00,0,0.00,0,0.00,210,5.68,,0,94,2.54,0,0.00,,0,0.00,0,0.00,0,0.00,0,0.00,,,,0,0,49.3,0,0,,0.0,0.0,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,79,2.14,4,547,14.78,105,2.84,624,16.86,WDWDW,11,3,2,0,13,4,12,7,58.3,27,33,40.7
17361,Ekstraklasa 18/19,18/19,5064,MZKS Arka Gdynia,37,10,12,15,42,1.14,49,51,-2,1.32,1.38,9,24.3,0,0.00,49.00,1.32,0,0.00,0,0.00,314,8.49,167,4.51,0,0.00,0,0.00,186,5.03,,0,115,3.11,0,0.00,,0,0.00,0,0.00,0,0.00,0,0.00,,,,0,0,47.6,0,0,,0.0,0.0,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,73,1.97,4,575,15.54,44,1.19,542,14.65,LWWWD,10,3,1,1,8,6,6,2,33.3,28,30,35.7
17361,Ekstraklasa 18/19,18/19,3122,Wisła Płock,37,10,11,16,41,1.11,50,58,-8,1.35,1.57,6,16.2,0,0.00,50.00,1.35,0,0.00,0,0.00,332,8.97,148,4.00,0,0.00,0,0.00,178,4.81,,0,94,2.54,0,0.00,,0,0.00,0,0.00,0,0.00,0,0.00,,,,0,0,49.7,0,0,,0.0,0.0,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,80,2.16,7,565,15.27,67,1.81,732,19.78,LDLLL,1,0,1,4,5,6,9,5,55.6,31,35,37.6
17361,Ekstraklasa 18/19,18/19,35330,Miedź Legnica,37,10,10,17,40,1.08,40,65,-25,1.08,1.76,8,21.6,0,0.00,40.00,1.08,0,0.00,0,0.00,361,9.76,171,4.62,0,0.00,0,0.00,179,4.84,,0,119,3.22,0,0.00,,0,0.00,0,0.00,0,0.00,0,0.00,,,,0,0,48.4,0,0,,0.0,0.0,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,62,1.68,4,540,14.59,49,1.32,518,14.00,DDDWW,9,2,3,0,8,9,9,6,66.7,29,29,33.3
17361,Ekstraklasa 18/19,18/19,7693,Zagłębie Sosnowiec,37,7,8,22,29,0.78,49,80,-31,1.32,2.16,4,10.8,0,0.00,49.00,1.32,0,0.00,0,0.00,323,8.73,158,4.27,0,0.00,0,0.00,182,4.92,,0,145,3.92,0,0.00,,0,0.00,0,0.00,0,0.00,0,0.00,,,,0,0,47.3,0,0,,0.0,0.0,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,81,2.19,6,600,16.22,71,1.92,624,16.86,WDLDL,5,1,2,2,4,14,8,3,37.5,33,33,33.3
13350,Ekstraklasa 17/18,17/18,3106,Legia Warszawa,37,22,4,11,70,1.89,55,35,20,1.49,0.95,15,40.5,0,0.00,55.00,1.49,0,0.00,0,0.00,323,8.73,173,4.68,0,0.00,0,0.00,195,5.27,,0,117,3.16,0,0.00,,0,0.00,0,0.00,0,0.00,0,0.00,,,,0,0,54.9,0,0,,0.0,0.0,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,66,1.78,7,473,12.78,72,1.95,652,17.62,DWWWW,13,4,1,0,11,3,17,8,47.1,22,28,42.4
13350,Ekstraklasa 17/18,17/18,7691,Jagiellonia Białystok,37,20,7,10,67,1.81,55,41,14,1.49,1.11,14,37.8,0,0.00,55.00,1.49,0,0.00,0,0.00,357,9.65,162,4.38,0,0.00,0,0.00,192,5.19,,0,88,2.38,0,0.00,,0,0.00,0,0.00,0,0.00,0,0.00,,,,0,0,51.2,0,0,,0.0,0.0,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,77,2.08,1,469,12.68,59,1.59,578,15.62,WDDLD,6,1,3,1,6,3,10,6,60.0,23,32,46.4
13350,Ekstraklasa 17/18,17/18,3121,Lech Poznań,37,16,12,9,60,1.62,53,34,19,1.43,0.92,15,40.5,0,0.00,53.00,1.43,0,0.00,0,0.00,358,9.68,178,4.81,0,0.00,0,0.00,234,6.32,,0,82,2.22,0,0.00,,0,0.00,0,0.00,0,0.00,0,0.00,,,,0,0,53.8,0,0,,0.0,0.0,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,72,1.95,4,507,13.70,51,1.38,667,18.03,DWDWD,9,2,3,0,3,10,12,11,91.7,22,33,50.0
13350,Ekstraklasa 17/18,17/18,3110,Górnik Zabrze,36,15,12,9,57,1.58,65,54,11,1.81,1.50,6,16.7,0,0.00,65.00,1.81,0,0.00,0,0.00,349,9.69,181,5.03,0,0.00,0,0.00,183,5.08,,0,102,2.83,0,0.00,,0,0.00,0,0.00,0,0.00,0,0.00,,,,0,0,44.3,0,0,,0.0,0.0,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,68,1.89,5,567,15.75,81,2.25,614,17.06,WLLDD,5,1,2,2,10,6,14,9,64.3,30,32,35.6
13350,Ekstraklasa 17/18,17/18,3122,Wisła Płock,37,17,6,14,57,1.54,53,45,8,1.43,1.22,11,29.7,0,0.00,53.00,1.43,0,0.00,0,0.00,332,8.97,165,4.46,0,0.00,0,0.00,182,4.92,,0,86,2.32,0,0.00,,0,0.00,0,0.00,0,0.00,0,0.00,,,,0,0,50.3,0,0,,0.0,0.0,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,85,2.30,4,581,15.70,39,1.05,633,17.11,LWLLD,4,1,1,3,8,8,9,3,33.3,26,30,38.5
13350,Ekstraklasa 17/18,17/18,3111,Wisła Kraków,37,15,10,12,55,1.49,51,42,9,1.38,1.14,13,35.1,0,0.00,51.00,1.38,0,0.00,0,0.00,294,7.95,153,4.14,0,0.00,0,0.00,192,5.19,,0,120,3.24,0,0.00,,0,0.00,0,0.00,0,0.00,0,0.00,,,,0,0,51.5,0,0,,0.0,0.0,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,92,2.49,3,559,15.11,65,1.76,577,15.59,LLWDD,5,1,2,2,8,3,11,5,45.5,24,29,40.3
13350,Ekstraklasa 17/18,17/18,3113,Zagłębie Lubin,37,13,13,11,52,1.41,45,42,3,1.22,1.14,14,37.8,0,0.00,45.00,1.22,0,0.00,0,0.00,328,8.86,150,4.05,0,0.00,0,0.00,195,5.27,,0,112,3.03,0,0.00,,0,0.00,0,0.00,0,0.00,0,0.00,,,,0,0,51.6,0,0,,0.0,0.0,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,74,2.00,3,530,14.32,67,1.81,586,15.84,DDLDD,4,0,4,1,5,8,9,5,55.6,23,31,44.9
13350,Ekstraklasa 17/18,17/18,3108,Śląsk Wrocław,37,13,11,13,50,1.35,50,54,-4,1.35,1.46,8,21.6,0,0.00,50.00,1.35,0,0.00,0,0.00,299,8.08,140,3.78,0,0.00,0,0.00,155,4.19,,0,115,3.11,0,0.00,,0,0.00,0,0.00,0,0.00,0,0.00,,,,0,0,49.6,0,0,,0.0,0.0,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,84,2.27,3,559,15.11,83,2.24,619,16.73,DWWWW,13,4,1,0,12,5,11,7,63.6,29,33,37.9
13350,Ekstraklasa 17/18,17/18,4901,Cracovia,37,13,11,13,50,1.35,51,52,-1,1.38,1.41,8,21.6,0,0.00,51.00,1.38,0,0.00,0,0.00,323,8.73,143,3.86,0,0.00,0,0.00,164,4.43,,0,118,3.19,0,0.00,,0,0.00,0,0.00,0,0.00,0,0.00,,,,0,0,46.0,0,0,,0.0,0.0,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,76,2.05,1,496,13.41,45,1.22,691,18.68,DDLLW,5,1,2,2,9,11,11,5,45.5,29,29,33.3
13350,Ekstraklasa 17/18,17/18,5065,MKS Korona Kielce,37,12,13,12,49,1.32,49,54,-5,1.32,1.46,12,32.4,0,0.00,49.00,1.32,0,0.00,0,0.00,343,9.27,160,4.32,0,0.00,0,0.00,197,5.32,,0,97,2.62,0,0.00,,0,0.00,0,0.00,0,0.00,0,0.00,,,,0,0,51.0,0,0,,0.0,0.0,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,77,2.08,4,600,16.22,78,2.11,655,17.70,DLWDL,5,1,2,2,4,14,12,8,66.7,25,39,52.0
13350,Ekstraklasa 17/18,17/18,3117,Pogoń Szczecin,37,12,9,16,45,1.22,46,54,-8,1.24,1.46,10,27.0,0,0.00,46.00,1.24,0,0.00,0,0.00,348,9.41,176,4.76,0,0.00,0,0.00,192,5.19,,0,82,2.22,0,0.00,,0,0.00,0,0.00,0,0.00,0,0.00,,,,0,0,52.7,0,0,,0.0,0.0,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,88,2.38,3,564,15.24,96,2.59,618,16.70,DLLWW,7,2,1,2,10,6,10,4,40.0,27,22,27.2
13350,Ekstraklasa 17/18,17/18,5064,MZKS Arka Gdynia,37,11,10,16,43,1.16,46,48,-2,1.24,1.30,13,35.1,0,0.00,46.00,1.24,0,0.00,0,0.00,308,8.32,144,3.89,0,0.00,0,0.00,198,5.35,,0,116,3.14,0,0.00,,0,0.00,0,0.00,0,0.00,0,0.00,,,,0,0,47.3,0,0,,0.0,0.0,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,85,2.30,3,666,18.00,41,1.11,567,15.32,DLWLD,5,1,2,2,6,11,8,6,75.0,24,18,25.0
13350,Ekstraklasa 17/18,17/18,7913,KS Lechia Gdańsk,37,9,13,15,40,1.08,46,58,-12,1.24,1.57,8,21.6,0,0.00,46.00,1.24,0,0.00,0,0.00,270,7.30,137,3.70,0,0.00,0,0.00,180,4.86,,0,111,3.00,0,0.00,,0,0.00,0,0.00,0,0.00,0,0.00,,,,0,0,52.1,0,0,,0.0,0.0,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,82,2.22,3,597,16.14,78,2.11,656,17.73,LWDDL,5,1,2,2,5,6,7,3,42.9,29,27,31.0
13350,Ekstraklasa 17/18,17/18,7918,Piast Gliwice,36,8,13,15,37,1.03,40,45,-5,1.11,1.25,11,30.6,0,0.00,40.00,1.11,0,0.00,0,0.00,298,8.28,143,3.97,0,0.00,0,0.00,136,3.78,,0,97,2.69,0,0.00,,0,0.00,0,0.00,0,0.00,0,0.00,,,,0,0,48.2,0,0,,0.0,0.0,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,66,1.83,2,508,14.11,49,1.36,558,15.50,WLDLD,5,1,2,2,11,8,5,2,40.0,25,25,33.3
13350,Ekstraklasa 17/18,17/18,36851,Bruk-Bet Termalica Nieciecza,37,9,9,19,36,0.97,39,66,-27,1.05,1.78,5,13.5,0,0.00,39.00,1.05,0,0.00,0,0.00,309,8.35,130,3.51,0,0.00,0,0.00,173,4.68,,0,105,2.84,0,0.00,,0,0.00,0,0.00,0,0.00,0,0.00,,,,0,0,49.1,0,0,,0.0,0.0,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,74,2.00,3,577,15.59,41,1.11,535,14.46,LWLDL,4,1,1,3,6,10,5,1,20.0,32,32,33.3
13350,Ekstraklasa 17/18,17/18,36766,Sandecja Nowy Sącz,37,6,15,16,33,0.89,34,54,-20,0.92,1.46,6,16.2,0,0.00,34.00,0.92,0,0.00,0,0.00,260,7.03,114,3.08,0,0.00,0,0.00,154,4.16,,0,128,3.46,0,0.00,,0,0.00,0,0.00,0,0.00,0,0.00,,,,0,0,46.3,0,0,,0.0,0.0,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,85,2.30,5,601,16.24,47,1.27,641,17.32,WDWWL,10,3,1,1,4,6,6,2,33.3,31,32,34.4
11734,Ekstraklasa 16/17,16/17,3106,Legia Warszawa,37,21,10,6,73,1.97,70,31,39,1.89,0.84,18,48.6,0,0.00,70.00,1.89,0,0.00,0,0.00,392,10.59,200,5.41,0,0.00,0,0.00,232,6.27,,0,106,2.86,0,0.00,,0,0.00,0,0.00,0,0.00,0,0.00,,,,0,0,57.3,0,0,,0.0,0.0,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,67,1.81,4,469,12.68,83,2.24,538,14.54,LDWWW,10,3,1,1,9,0,14,5,35.7,19,14,24.6
11734,Ekstraklasa 16/17,16/17,7691,Jagiellonia Białystok,37,21,8,8,71,1.92,64,39,25,1.73,1.05,14,37.8,0,0.00,64.00,1.73,0,0.00,0,0.00,377,10.19,175,4.73,0,0.00,0,0.00,183,4.95,,0,79,2.14,0,0.00,,0,0.00,0,0.00,0,0.00,0,0.00,,,,0,0,47.9,0,0,,0.0,0.0,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,65,1.76,1,522,14.11,33,0.89,547,14.78,LDLLW,4,1,1,3,6,7,17,9,52.9,23,34,49.3
11734,Ekstraklasa 16/17,16/17,3121,Lech Poznań,37,20,9,8,69,1.86,62,29,33,1.68,0.78,20,54.1,0,0.00,62.00,1.68,0,0.00,0,0.00,425,11.49,203,5.49,0,0.00,0,0.00,227,6.14,,0,108,2.92,0,0.00,,0,0.00,0,0.00,0,0.00,0,0.00,,,,0,0,51.2,0,0,,0.0,0.0,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,59,1.59,3,484,13.08,36,0.97,511,13.81,WWLLW,9,3,0,2,6,5,15,8,53.3,17,23,45.1
11734,Ekstraklasa 16/17,16/17,7913,KS Lechia Gdańsk,37,20,8,9,68,1.84,57,37,20,1.54,1.00,14,37.8,0,0.00,57.00,1.54,0,0.00,0,0.00,336,9.08,172,4.65,0,0.00,0,0.00,208,5.62,,0,126,3.41,0,0.00,,0,0.00,0,0.00,0,0.00,0,0.00,,,,0,0,55.2,0,0,,0.0,0.0,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,101,2.73,5,520,14.05,61,1.65,720,19.46,WWWWL,12,4,0,1,8,0,15,12,80.0,23,37,53.6
11734,Ekstraklasa 16/17,16/17,3113,Zagłębie Lubin,37,14,11,12,53,1.43,51,45,6,1.38,1.22,9,24.3,0,0.00,51.00,1.38,0,0.00,0,0.00,361,9.76,170,4.59,0,0.00,0,0.00,207,5.59,,0,100,2.70,0,0.00,,0,0.00,0,0.00,0,0.00,0,0.00,,,,0,0,50.2,0,0,,0.0,0.0,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,76,2.05,1,545,14.73,65,1.76,487,13.16,DDDWW,9,2,3,0,11,6,11,5,45.5,28,30,35.7
11734,Ekstraklasa 16/17,16/17,3111,Wisła Kraków,37,14,6,17,48,1.30,54,57,-3,1.46,1.54,8,21.6,0,0.00,54.00,1.46,0,0.00,0,0.00,341,9.22,159,4.30,0,0.00,0,0.00,201,5.43,,0,127,3.43,0,0.00,,0,0.00,0,0.00,0,0.00,0,0.00,,,,0,0,51.1,0,0,,0.0,0.0,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,83,2.24,3,567,15.32,61,1.65,595,16.08,DLWLL,4,1,1,3,8,9,11,7,63.6,29,31,35.6
11734,Ekstraklasa 16/17,16/17,3122,Wisła Płock,37,12,11,14,47,1.27,49,57,-8,1.32,1.54,8,21.6,0,0.00,49.00,1.32,0,0.00,0,0.00,327,8.84,142,3.84,0,0.00,0,0.00,200,5.41,,0,137,3.70,0,0.00,,0,0.00,0,0.00,0,0.00,0,0.00,,,,0,0,46.2,0,0,,0.0,0.0,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,71,1.92,3,526,14.22,31,0.84,565,15.27,DLDDL,3,0,3,2,3,10,8,4,50.0,29,35,40.2
11734,Ekstraklasa 16/17,16/17,5065,MKS Korona Kielce,37,14,5,18,47,1.27,47,65,-18,1.27,1.76,8,21.6,0,0.00,47.00,1.27,0,0.00,0,0.00,365,9.86,172,4.65,0,0.00,0,0.00,199,5.38,,0,116,3.14,0,0.00,,0,0.00,0,0.00,0,0.00,0,0.00,,,,0,0,47.7,0,0,,0.0,0.0,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,96,2.59,3,579,15.65,58,1.57,585,15.81,LDDWW,8,2,2,1,5,6,8,5,62.5,29,28,32.2
11734,Ekstraklasa 16/17,16/17,3108,Śląsk Wrocław,37,12,10,15,46,1.24,49,52,-3,1.32,1.41,11,29.7,0,0.00,49.00,1.32,0,0.00,0,0.00,304,8.22,142,3.84,0,0.00,0,0.00,159,4.30,,0,123,3.32,0,0.00,,0,0.00,0,0.00,0,0.00,0,0.00,,,,0,0,50.4,0,0,,0.0,0.0,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,62,1.68,4,553,14.95,40,1.08,556,15.03,DWWLW,10,3,1,1,15,3,10,4,40.0,26,25,32.1
11734,Ekstraklasa 16/17,16/17,36851,Bruk-Bet Termalica Nieciecza,37,13,7,17,46,1.24,35,55,-20,0.95,1.49,9,24.3,0,0.00,35.00,0.95,0,0.00,0,0.00,318,8.59,141,3.81,0,0.00,0,0.00,175,4.73,,0,125,3.38,0,0.00,,0,0.00,0,0.00,0,0.00,0,0.00,,,,0,0,44.9,0,0,,0.0,0.0,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,66,1.78,2,512,13.84,38,1.03,526,14.22,DDDWL,6,1,3,1,4,12,10,6,60.0,28,27,32.1
11734,Ekstraklasa 16/17,16/17,3117,Pogoń Szczecin,37,11,13,13,46,1.24,51,54,-3,1.38,1.46,6,16.2,0,0.00,51.00,1.38,0,0.00,0,0.00,360,9.73,166,4.49,0,0.00,0,0.00,175,4.73,,0,88,2.38,0,0.00,,0,0.00,0,0.00,0,0.00,0,0.00,,,,0,0,53.3,0,0,,0.0,0.0,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,68,1.84,2,514,13.89,63,1.70,601,16.24,WLLLL,3,1,0,4,4,11,6,4,66.7,31,37,39.8
11734,Ekstraklasa 16/17,16/17,7918,Piast Gliwice,37,12,10,15,46,1.24,45,54,-9,1.22,1.46,9,24.3,0,0.00,45.00,1.22,0,0.00,0,0.00,319,8.62,153,4.14,0,0.00,0,0.00,150,4.05,,0,134,3.62,0,0.00,,0,0.00,0,0.00,0,0.00,0,0.00,,,,0,0,50.7,0,0,,0.0,0.0,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,71,1.92,5,553,14.95,61,1.65,541,14.62,DWWDL,8,2,2,1,11,4,9,5,55.6,28,28,33.3
11734,Ekstraklasa 16/17,16/17,5064,MZKS Arka Gdynia,37,10,9,18,39,1.05,44,60,-16,1.19,1.62,9,24.3,0,0.00,44.00,1.19,0,0.00,0,0.00,318,8.59,155,4.19,0,0.00,0,0.00,177,4.78,,0,105,2.84,0,0.00,,0,0.00,0,0.00,0,0.00,0,0.00,,,,0,0,46.4,0,0,,0.0,0.0,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,74,2.00,3,628,16.97,37,1.00,639,17.27,DLLDW,5,1,2,2,6,7,11,5,45.5,28,17,20.2
11734,Ekstraklasa 16/17,16/17,4901,Cracovia,37,8,15,14,39,1.05,45,52,-7,1.22,1.41,8,21.6,0,0.00,45.00,1.22,0,0.00,0,0.00,414,11.19,194,5.24,0,0.00,0,0.00,177,4.78,,0,104,2.81,0,0.00,,0,0.00,0,0.00,0,0.00,0,0.00,,,,0,0,53.6,0,0,,0.0,0.0,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,69,1.86,1,549,14.84,38,1.03,602,16.27,DLWLW,7,2,1,2,3,7,10,9,90.0,29,32,36.8
11734,Ekstraklasa 16/17,16/17,3105,Ruch Chorzów,37,10,8,19,38,1.03,42,62,-20,1.14,1.68,7,18.9,0,0.00,42.00,1.14,0,0.00,0,0.00,277,7.49,137,3.70,0,0.00,0,0.00,179,4.84,,0,123,3.32,0,0.00,,0,0.00,0,0.00,0,0.00,0,0.00,,,,0,0,47.8,0,0,,0.0,0.0,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,50,1.35,4,437,11.81,33,0.89,628,16.97,LWLDL,4,1,1,3,3,14,6,3,50.0,30,27,30.0
